"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"07/08/2001","75,53","75,61","75,66","73,26","","0,82%"
"06/08/2001","74,92","74,91","74,98","74,91","","-2,32%"
"03/08/2001","76,70","77,64","78,29","75,62","","-0,95%"
"02/08/2001","77,44","77,63","77,67","77,46","","0,39%"
"01/08/2001","77,14","76,03","76,30","74,07","","1,83%"
"31/07/2001","75,75","77,49","80,75","74,71","","-1,73%"
"30/07/2001","77,08","81,10","81,12","76,28","","-4,76%"
"27/07/2001","80,93","80,80","81,22","79,75","","0,19%"
"26/07/2001","80,78","80,87","82,90","77,72","","-0,11%"
"25/07/2001","80,87","80,53","81,01","78,00","","0,36%"
"24/07/2001","80,59","80,96","82,33","77,23","","-0,42%"
"23/07/2001","80,92","90,44","90,45","80,12","","-10,60%"
"20/07/2001","90,51","91,09","92,19","89,62","","-0,70%"
"19/07/2001","91,15","90,85","91,25","90,36","","0,31%"
"18/07/2001","90,87","90,69","91,00","89,68","","0,18%"
"17/07/2001","90,71","90,43","90,80","90,14","","0,47%"
"16/07/2001","90,28","90,73","90,90","90,25","","-0,31%"
"13/07/2001","90,57","91,67","91,69","89,50","","-1,24%"
"12/07/2001","91,71","91,04","91,94","91,02","","0,73%"
"11/07/2001","91,04","90,50","91,43","90,20","","0,58%"
"10/07/2001","90,52","90,36","90,54","89,85","","0,14%"
"09/07/2001","90,39","90,00","90,42","89,56","","0,56%"
"06/07/2001","89,89","90,36","90,50","89,70","","-0,43%"
"05/07/2001","90,28","91,18","91,28","90,16","","-0,93%"
"04/07/2001","91,13","90,95","91,34","90,10","","0,25%"
"03/07/2001","90,90","91,10","91,79","90,55","","-0,22%"
"02/07/2001","91,11","91,23","91,39","90,50","","-0,11%"
"29/06/2001","91,21","91,62","92,30","90,13","","-0,56%"
"28/06/2001","91,72","91,81","91,90","90,85","","0,15%"
"27/06/2001","91,58","91,80","91,99","91,26","","-0,24%"
"26/06/2001","91,80","91,74","92,18","91,47","","0,13%"
"25/06/2001","91,69","91,26","91,81","90,63","","0,62%"
"22/06/2001","91,12","90,94","91,64","90,42","","0,20%"
"21/06/2001","90,94","90,99","91,51","90,54","","-0,16%"
"20/06/2001","91,09","92,52","92,71","90,90","","-1,64%"
"19/06/2001","92,61","91,51","92,71","90,99","","1,24%"
"18/06/2001","91,48","91,36","91,91","91,20","","0,02%"
"15/06/2001","91,46","92,37","93,03","91,20","","-0,98%"
"14/06/2001","92,36","91,77","92,51","90,21","","0,64%"
"13/06/2001","91,77","92,24","92,32","91,19","","-0,53%"
"12/06/2001","92,26","92,23","92,46","91,08","","0,00%"
"11/06/2001","92,26","92,64","93,03","91,23","","-0,33%"
"08/06/2001","92,56","92,93","93,26","92,02","","-0,39%"
"07/06/2001","92,92","93,12","93,40","91,64","","-0,12%"
"06/06/2001","93,03","93,13","93,23","91,70","","-0,07%"
"05/06/2001","93,09","95,56","96,42","92,98","","-2,55%"
"04/06/2001","95,53","95,54","95,69","94,05","","-0,02%"
"01/06/2001","95,55","93,00","96,41","92,03","","2,65%"
"31/05/2001","93,08","94,43","94,93","89,99","","-1,45%"
"30/05/2001","94,45","92,78","95,09","91,61","","1,85%"
"29/05/2001","92,73","95,54","95,83","92,15","","-2,95%"
"28/05/2001","95,55","94,90","97,20","94,47","","0,81%"
"25/05/2001","94,78","95,10","95,25","92,25","","-0,24%"
"24/05/2001","95,01","95,10","95,51","92,58","","0,03%"
"23/05/2001","94,98","92,87","95,60","92,27","","2,27%"
"22/05/2001","92,87","93,26","93,69","92,00","","-0,42%"
"21/05/2001","93,26","92,25","93,55","91,16","","1,45%"
"18/05/2001","91,93","92,32","93,01","91,72","","-0,06%"
"17/05/2001","91,99","92,26","92,53","90,03","","-0,19%"
"16/05/2001","92,16","92,55","92,72","90,22","","-0,39%"
"15/05/2001","92,52","92,39","93,82","90,92","","0,38%"
"14/05/2001","92,17","91,83","93,11","91,11","","0,37%"
"11/05/2001","91,83","90,84","92,41","90,41","","1,16%"
"10/05/2001","90,78","90,31","92,17","89,70","","0,42%"
"09/05/2001","90,40","90,07","91,20","89,02","","0,32%"
"08/05/2001","90,11","89,98","91,21","88,81","","0,16%"
"07/05/2001","89,97","89,80","90,11","89,44","","0,21%"
"04/05/2001","89,78","91,02","91,38","88,87","","-1,35%"
"03/05/2001","91,01","91,74","92,97","89,64","","-0,91%"
"02/05/2001","91,84","91,33","93,27","89,13","","0,45%"
"01/05/2001","91,42","93,44","93,95","86,83","","-2,17%"
"30/04/2001","93,45","94,67","95,65","92,13","","-1,33%"
"27/04/2001","94,70","97,07","98,89","93,18","","-2,42%"
"26/04/2001","97,06","98,05","100,01","96,83","","-0,98%"
"25/04/2001","98,02","96,71","98,21","96,08","","1,37%"
"24/04/2001","96,70","98,10","98,16","96,31","","-1,48%"
"23/04/2001","98,15","95,93","98,23","94,76","","2,84%"
"20/04/2001","95,44","91,47","97,21","90,24","","4,22%"
"19/04/2001","91,58","89,49","91,65","88,86","","2,34%"
"18/04/2001","89,49","87,79","89,55","86,97","","1,92%"
"17/04/2001","87,80","86,78","88,12","86,34","","1,24%"
"16/04/2001","86,72","85,29","86,87","84,85","","1,67%"
"13/04/2001","85,30","85,68","85,73","85,14","","-0,49%"
"12/04/2001","85,72","84,60","86,19","83,04","","1,34%"
"11/04/2001","84,58","85,24","86,02","84,42","","-0,85%"
"10/04/2001","85,31","86,28","87,08","85,00","","-1,14%"
"09/04/2001","86,29","87,22","87,32","85,52","","-1,23%"
"06/04/2001","87,36","86,15","87,42","85,11","","1,43%"
"05/04/2001","86,13","86,27","86,32","86,10","","1,87%"
"04/04/2001","84,55","83,11","84,87","82,00","","1,74%"
"03/04/2001","83,11","82,20","83,31","81,91","","1,12%"
"02/04/2001","82,19","82,50","82,98","82,04","","-0,32%"
"30/03/2001","82,46","83,87","84,30","82,42","","-1,70%"
"29/03/2001","83,88","84,99","85,28","83,85","","-1,05%"
"28/03/2001","84,77","85,04","85,68","84,05","","-0,35%"
"27/03/2001","85,06","83,96","85,47","83,67","","1,40%"
"26/03/2001","83,89","84,29","84,30","83,16","","-0,63%"
"23/03/2001","84,43","84,38","84,57","84,38","","0,50%"
"22/03/2001","84,01","84,39","84,76","82,82","","-0,50%"
"21/03/2001","84,43","85,08","85,23","83,66","","-0,69%"
"20/03/2001","85,02","84,69","85,20","83,44","","0,49%"
"19/03/2001","84,60","83,22","85,32","82,23","","1,51%"
"16/03/2001","83,35","80,64","84,46","80,60","","3,38%"
"15/03/2001","80,63","83,49","84,54","80,49","","-3,38%"
"14/03/2001","83,44","85,39","85,65","82,01","","-2,23%"
"13/03/2001","85,35","86,31","88,05","83,80","","-1,04%"
"12/03/2001","86,25","86,38","86,38","86,22","","1,85%"
"09/03/2001","84,68","82,44","85,05","82,35","","2,70%"
"08/03/2001","82,46","81,94","83,08","81,61","","0,68%"
"07/03/2001","81,90","83,05","83,21","81,85","","-1,38%"
"06/03/2001","83,05","82,29","83,49","82,26","","0,88%"
"05/03/2001","82,32","82,40","82,60","81,80","","-0,16%"
"02/03/2001","82,45","83,65","84,20","82,27","","-1,42%"
"01/03/2001","83,64","83,61","84,34","82,96","","0,03%"
"28/02/2001","83,62","84,44","84,82","83,42","","-0,88%"
"27/02/2001","84,36","84,13","85,02","84,02","","0,31%"
"26/02/2001","84,10","82,92","84,94","82,40","","1,40%"
"23/02/2001","82,94","82,18","83,38","81,77","","1,10%"
"22/02/2001","82,03","82,30","83,14","81,99","","-0,36%"
"21/02/2001","82,33","83,02","83,34","82,28","","-0,85%"
"20/02/2001","83,03","82,77","83,41","82,18","","0,32%"
"19/02/2001","82,77","82,73","83,11","82,03","","-0,16%"
"16/02/2001","82,90","82,70","83,90","82,09","","0,25%"
"15/02/2001","82,69","82,01","82,92","81,97","","0,90%"
"14/02/2001","81,95","81,78","82,67","81,35","","0,06%"
"13/02/2001","81,91","81,33","82,06","80,94","","0,76%"
"12/02/2001","81,29","81,45","81,70","80,85","","-0,14%"
"09/02/2001","81,41","82,23","82,49","81,35","","-1,05%"
"08/02/2001","82,27","82,50","82,87","82,22","","-0,25%"
"07/02/2001","82,47","82,92","83,77","82,16","","-0,58%"
"06/02/2001","82,96","82,76","83,74","82,57","","0,30%"
"05/02/2001","82,71","81,98","83,70","81,43","","0,73%"
"02/02/2001","82,11","82,30","83,36","81,75","","-0,19%"
"01/02/2001","82,27","80,63","82,56","80,52","","1,85%"
"31/01/2001","80,77","81,04","81,45","80,55","","-0,28%"
"30/01/2001","81,00","80,49","81,27","80,24","","0,66%"
"29/01/2001","80,47","79,97","81,32","79,64","","0,47%"
"26/01/2001","80,09","80,38","81,05","79,83","","-0,43%"
"25/01/2001","80,44","79,30","80,85","79,20","","1,44%"
"24/01/2001","79,30","80,19","80,51","78,89","","-0,99%"
"23/01/2001","80,09","80,36","80,40","79,32","","-0,63%"
"22/01/2001","80,60","80,29","80,83","79,46","","-0,05%"
"19/01/2001","80,64","79,55","80,73","78,86","","2,32%"
"18/01/2001","78,81","78,16","79,90","77,92","","0,81%"
"17/01/2001","78,18","79,68","81,21","78,18","","-1,78%"
"16/01/2001","79,59","79,75","79,77","79,58","","0,11%"
"15/01/2001","79,51","81,14","81,22","78,28","","-1,74%"
"12/01/2001","80,91","80,65","81,97","80,62","","-0,82%"
"11/01/2001","81,59","81,68","83,05","81,33","","-0,15%"
"10/01/2001","81,71","81,10","82,14","80,48","","0,74%"
"09/01/2001","81,11","81,80","82,05","81,05","","-0,57%"
"08/01/2001","81,57","81,53","81,89","80,69","","0,23%"
"05/01/2001","81,39","81,84","82,03","80,75","","-0,55%"
"04/01/2001","81,84","83,49","83,63","81,58","","-1,95%"
"03/01/2001","83,47","82,77","83,55","81,78","","0,91%"
"02/01/2001","82,71","82,81","82,87","82,71","","-1,70%"
"29/12/2000","84,15","83,57","85,07","82,67","","0,68%"
"28/12/2000","83,58","82,30","83,81","82,05","","1,79%"
"27/12/2000","82,11","82,38","82,40","82,08","","-0,70%"
"26/12/2000","82,69","81,98","82,94","81,61","","0,72%"
"25/12/2000","82,10","82,02","82,11","81,90","","0,13%"
"22/12/2000","81,99","82,79","83,46","81,95","","-0,83%"
"21/12/2000","82,68","81,83","83,24","81,25","","0,98%"
"20/12/2000","81,88","82,07","82,11","81,02","","-0,21%"
"19/12/2000","82,05","83,33","83,90","81,94","","-1,68%"
"18/12/2000","83,45","83,03","83,64","82,69","","0,63%"
"15/12/2000","82,93","82,95","83,88","82,87","","-0,49%"
"14/12/2000","83,33","84,01","84,24","82,90","","-0,77%"
"13/12/2000","83,98","85,08","85,40","83,35","","-1,29%"
"12/12/2000","85,07","83,47","85,66","82,42","","1,55%"
"11/12/2000","83,78","85,27","86,18","83,64","","-2,10%"
"08/12/2000","85,57","86,44","86,53","85,16","","-0,93%"
"07/12/2000","86,38","86,75","87,19","86,11","","-0,43%"
"06/12/2000","86,75","85,34","87,39","85,33","","1,66%"
"05/12/2000","85,33","85,57","86,09","85,11","","-0,35%"
"04/12/2000","85,62","85,14","86,01","85,12","","0,46%"
"01/12/2000","85,23","86,03","86,37","84,74","","-1,02%"
"30/11/2000","86,11","84,89","86,33","84,81","","1,44%"
"29/11/2000","84,89","85,63","86,19","84,88","","-0,93%"
"28/11/2000","85,69","85,22","85,69","85,11","","0,51%"
"27/11/2000","85,25","84,80","85,41","84,42","","0,64%"
"24/11/2000","84,71","85,36","85,61","83,42","","-0,74%"
"23/11/2000","85,34","84,97","85,58","84,82","","0,46%"
"22/11/2000","84,95","85,80","86,22","84,71","","-0,97%"
"21/11/2000","85,78","86,12","86,73","85,50","","-0,23%"
"20/11/2000","85,98","86,79","86,86","85,78","","-0,87%"
"17/11/2000","86,73","86,02","86,90","85,68","","0,86%"
"16/11/2000","85,99","86,09","86,46","85,53","","-0,08%"
"15/11/2000","86,06","86,41","86,73","85,76","","-0,43%"
"14/11/2000","86,43","86,21","86,99","85,98","","0,23%"
"13/11/2000","86,23","85,15","86,49","85,09","","1,22%"
"10/11/2000","85,19","85,96","86,03","85,16","","-0,89%"
"09/11/2000","85,95","85,65","86,35","85,62","","0,39%"
"08/11/2000","85,62","86,45","86,77","84,99","","-1,14%"
"07/11/2000","86,60","85,20","86,68","84,92","","1,60%"
"06/11/2000","85,24","85,10","85,54","84,26","","-0,22%"
"03/11/2000","85,43","84,34","85,56","83,40","","1,23%"
"02/11/2000","84,39","84,38","84,80","84,01","","0,04%"
"01/11/2000","84,36","85,27","85,93","83,69","","-1,39%"
"31/10/2000","85,54","86,50","86,97","85,27","","-1,02%"
"30/10/2000","86,42","83,86","86,72","83,73","","3,02%"
"27/10/2000","83,89","83,39","84,09","83,10","","0,66%"
"26/10/2000","83,33","82,42","83,66","82,26","","1,06%"
"25/10/2000","82,46","82,62","82,94","82,28","","-0,18%"
"24/10/2000","82,61","82,49","82,90","82,13","","0,08%"
"23/10/2000","82,54","81,92","82,56","81,48","","0,71%"
"20/10/2000","81,96","81,78","82,22","81,32","","0,36%"
"19/10/2000","81,67","82,52","82,75","81,59","","-0,99%"
"18/10/2000","82,48","82,28","83,33","81,82","","0,26%"
"17/10/2000","82,27","82,24","82,48","81,34","","-0,01%"
"16/10/2000","82,28","82,66","83,23","81,17","","-0,12%"
"13/10/2000","82,38","83,24","83,69","82,11","","-1,00%"
"12/10/2000","83,21","81,97","83,78","81,93","","1,41%"
"11/10/2000","82,06","81,83","82,26","81,47","","0,22%"
"10/10/2000","81,88","81,04","81,90","80,67","","1,14%"
"09/10/2000","80,96","80,65","81,00","80,39","","0,35%"
"06/10/2000","80,68","80,38","80,92","80,24","","0,37%"
"05/10/2000","80,38","80,41","80,95","79,66","","0,12%"
"04/10/2000","80,29","80,52","81,04","79,59","","-0,19%"
"03/10/2000","80,44","80,53","81,69","79,70","","-0,13%"
"02/10/2000","80,55","81,01","81,70","80,30","","-0,38%"
"29/09/2000","80,86","81,75","82,18","80,64","","-1,12%"
"28/09/2000","81,78","81,97","82,40","81,46","","-0,20%"
"27/09/2000","81,94","81,13","82,39","80,76","","1,05%"
"26/09/2000","81,10","82,17","82,57","81,04","","-1,29%"
"25/09/2000","82,16","81,31","82,32","80,80","","1,03%"
"22/09/2000","81,32","81,94","82,23","80,86","","-0,70%"
"21/09/2000","81,89","82,22","82,74","81,54","","-0,40%"
"20/09/2000","82,22","80,94","82,50","80,16","","1,73%"
"19/09/2000","80,82","81,48","81,54","79,34","","-0,78%"
"18/09/2000","81,46","80,91","81,63","80,62","","0,11%"
"15/09/2000","81,37","79,94","81,43","78,80","","1,83%"
"14/09/2000","79,90","82,27","82,95","79,10","","-2,38%"
"13/09/2000","81,85","80,79","82,56","80,22","","1,32%"
"12/09/2000","80,78","79,80","81,21","78,85","","1,10%"
"11/09/2000","79,90","78,59","80,01","78,33","","1,21%"
"08/09/2000","78,94","79,63","79,70","78,61","","-0,85%"
"07/09/2000","79,63","78,84","80,02","78,71","","0,50%"
"06/09/2000","79,23","78,60","79,23","78,41","","0,82%"
"05/09/2000","78,58","78,06","78,69","77,24","","0,59%"
"04/09/2000","78,12","77,95","78,56","77,77","","0,11%"
"01/09/2000","78,04","77,72","78,92","77,36","","0,32%"
"31/08/2000","77,79","78,37","78,57","77,34","","-0,66%"
"30/08/2000","78,31","79,26","79,40","78,07","","-1,28%"
"29/08/2000","79,32","77,19","79,34","76,92","","2,74%"
"28/08/2000","77,20","78,18","78,23","76,84","","-0,94%"
"25/08/2000","77,93","78,76","78,82","77,42","","-1,08%"
"24/08/2000","78,78","78,24","79,39","77,37","","0,71%"
"23/08/2000","78,22","74,75","78,70","74,00","","4,32%"
"22/08/2000","74,98","75,57","75,96","73,93","","-0,69%"
"21/08/2000","75,50","76,93","77,15","75,47","","-1,76%"
"18/08/2000","76,86","76,54","77,16","76,13","","0,38%"
"17/08/2000","76,56","76,81","76,92","76,24","","-0,28%"
"16/08/2000","76,77","76,13","76,90","75,60","","0,87%"
"15/08/2000","76,11","75,04","76,40","74,45","","1,41%"
"14/08/2000","75,06","76,00","76,33","74,82","","-1,46%"
"11/08/2000","76,17","77,70","78,20","75,45","","-1,94%"
"10/08/2000","77,68","79,13","79,25","77,17","","-2,01%"
"09/08/2000","79,27","79,10","79,88","78,59","","-0,14%"
"08/08/2000","79,38","79,01","79,46","78,18","","0,64%"
"07/08/2000","78,88","79,11","80,33","78,74","","-0,27%"
"04/08/2000","79,09","79,24","80,18","78,57","","-0,18%"
"03/08/2000","79,23","80,81","81,46","78,65","","-1,90%"
"02/08/2000","80,77","81,63","82,42","79,90","","-1,05%"
"01/08/2000","81,63","81,39","82,19","80,95","","0,37%"
"31/07/2000","81,32","81,66","82,53","80,88","","-0,16%"
"28/07/2000","81,45","81,74","82,21","80,81","","-0,34%"
"27/07/2000","81,73","83,30","83,52","81,61","","-1,70%"
"26/07/2000","83,14","83,04","83,83","82,47","","0,12%"
"25/07/2000","83,04","81,33","83,78","81,14","","2,11%"
"24/07/2000","81,33","81,69","82,02","80,95","","-0,43%"
"21/07/2000","81,68","82,50","83,80","81,15","","-0,53%"
"20/07/2000","82,12","82,53","84,63","81,48","","-0,42%"
"19/07/2000","82,46","85,31","85,41","81,96","","-3,35%"
"18/07/2000","85,32","87,90","88,10","84,80","","-2,88%"
"17/07/2000","87,85","87,99","88,65","86,95","","-0,22%"
"14/07/2000","88,04","86,93","88,04","86,73","","1,28%"
"13/07/2000","86,93","86,95","88,33","85,89","","0,12%"
"12/07/2000","86,83","86,96","88,60","86,24","","-0,19%"
"11/07/2000","87,00","86,65","87,57","86,33","","0,42%"
"10/07/2000","86,63","86,28","87,09","85,77","","0,59%"
"07/07/2000","86,13","86,14","86,93","85,46","","0,00%"
"06/07/2000","86,13","87,38","87,54","85,77","","-1,31%"
"05/07/2000","87,27","84,50","88,70","84,48","","3,24%"
"04/07/2000","84,53","84,61","84,71","83,53","","-0,16%"
"03/07/2000","84,67","82,21","84,67","82,10","","2,74%"
"30/06/2000","82,41","82,85","83,47","82,17","","-0,55%"
"29/06/2000","82,87","82,17","83,43","82,15","","0,97%"
"28/06/2000","82,07","82,28","82,52","81,69","","-0,22%"
"27/06/2000","82,25","81,87","82,38","81,73","","0,37%"
"26/06/2000","81,95","82,82","83,32","81,72","","-1,05%"
"23/06/2000","82,82","83,17","83,37","82,67","","-0,40%"
"22/06/2000","83,15","81,68","83,56","81,10","","1,82%"
"21/06/2000","81,66","81,40","82,22","80,81","","0,40%"
"20/06/2000","81,34","81,22","81,88","80,74","","0,18%"
"19/06/2000","81,19","80,49","81,76","80,42","","0,50%"
"16/06/2000","80,79","80,02","80,96","79,93","","0,99%"
"15/06/2000","80,00","79,68","80,50","79,42","","0,52%"
"14/06/2000","79,58","79,93","81,26","78,01","","-0,45%"
"13/06/2000","79,94","80,53","81,35","78,14","","-0,83%"
"12/06/2000","80,61","80,60","81,32","80,12","","0,02%"
"09/06/2000","80,60","81,11","81,38","79,53","","-0,47%"
"08/06/2000","80,98","81,44","82,21","79,85","","-0,65%"
"07/06/2000","81,51","80,77","82,34","80,06","","0,94%"
"06/06/2000","80,74","78,70","81,27","78,36","","2,45%"
"05/06/2000","78,82","76,63","80,01","76,52","","2,53%"
"02/06/2000","76,87","78,04","78,83","76,17","","-1,55%"
"01/06/2000","78,08","80,12","80,37","76,09","","-2,45%"
"31/05/2000","80,04","80,87","81,26","79,32","","-1,11%"
"30/05/2000","80,94","80,06","81,39","79,85","","1,12%"
"29/05/2000","80,04","79,16","80,98","79,06","","1,00%"
"26/05/2000","79,25","78,58","79,64","77,89","","0,89%"
"25/05/2000","78,55","78,80","79,34","77,28","","-0,28%"
"24/05/2000","78,77","79,04","79,92","78,44","","-0,31%"
"23/05/2000","79,02","77,80","79,35","77,64","","1,54%"
"22/05/2000","77,82","77,86","78,50","76,76","","-0,13%"
"19/05/2000","77,92","78,39","78,51","75,46","","-0,41%"
"18/05/2000","78,24","77,77","79,24","77,11","","0,65%"
"17/05/2000","77,74","78,11","78,89","76,05","","0,02%"
"16/05/2000","77,73","79,15","79,91","77,38","","-1,68%"
"15/05/2000","79,05","77,28","80,15","76,98","","2,31%"
"12/05/2000","77,27","76,98","80,77","74,77","","0,43%"
"11/05/2000","76,94","74,30","77,72","73,79","","3,53%"
"10/05/2000","74,32","74,08","75,22","73,69","","0,32%"
"09/05/2000","74,08","73,51","74,30","73,27","","1,09%"
"08/05/2000","73,28","73,23","74,01","72,71","","0,17%"
"05/05/2000","73,16","73,86","74,29","72,28","","-0,85%"
"04/05/2000","73,79","73,10","73,94","72,54","","0,84%"
"03/05/2000","73,17","73,73","74,00","72,62","","-1,06%"
"02/05/2000","73,95","73,15","74,08","72,28","","1,04%"
"01/05/2000","73,19","73,51","74,18","72,78","","0,26%"
"28/04/2000","73,00","74,39","74,69","72,72","","-1,88%"
"27/04/2000","74,40","74,68","75,56","73,39","","-0,36%"
"26/04/2000","74,67","74,47","76,17","74,47","","0,29%"
"25/04/2000","74,45","74,56","75,42","74,00","","-0,05%"
"24/04/2000","74,49","74,63","75,11","73,75","","-0,74%"
"21/04/2000","75,04","75,45","75,51","74,23","","-0,42%"
"20/04/2000","75,36","75,18","76,43","74,11","","0,22%"
"19/04/2000","75,20","73,90","75,55","73,79","","1,45%"
"18/04/2000","74,12","73,79","74,51","72,35","","0,47%"
"17/04/2000","73,78","72,91","74,26","72,23","","1,78%"
"14/04/2000","72,48","71,52","72,51","71,13","","1,31%"
"13/04/2000","71,55","71,86","72,69","71,41","","-0,44%"
"12/04/2000","71,87","71,14","72,47","71,08","","1,02%"
"11/04/2000","71,14","71,52","71,64","70,70","","-0,56%"
"10/04/2000","71,54","72,32","72,62","71,17","","-1,46%"
"07/04/2000","72,60","74,41","74,42","72,03","","-2,45%"
"06/04/2000","74,43","73,94","74,52","73,78","","0,67%"
"05/04/2000","73,93","72,96","74,60","72,54","","1,33%"
"04/04/2000","72,96","73,38","73,62","72,43","","-0,67%"
"03/04/2000","73,45","73,15","73,71","72,02","","0,00%"
"31/03/2000","73,46","71,58","74,27","71,29","","2,60%"
"30/03/2000","71,60","71,48","72,67","70,94","","0,16%"
"29/03/2000","71,48","71,50","72,00","70,57","","-0,07%"
"28/03/2000","71,53","69,97","71,60","69,63","","2,37%"
